Unnamed: 0,author,creation_date,expiry,last_reply,parent_category,price,replies,saving,source,thread_category,title,views,votes
20,hill15,"jul 6th, 2020 10:27 am","july 4, 2020","jul 6th, 2020 11:27 am",home & garden,$2.62,3,150$ off,lowe's,outdoors & patio,rubberific gray or brown splash block $2.62 (reg. $10.49),1576,6
21,themajorbrandon,"jul 5th, 2020 8:18 am","july 8, 2020","jul 6th, 2020 11:27 am",home & garden,89.97,5,44%,home hardware,home improvement & tools,"worx 20 volt 12"" lithium-ion string lawn trimmer - $89.97 (reg 129.99)",1947,7
22,cheapo-findo,"jul 5th, 2020 12:24 pm","july 19, 2020","jul 6th, 2020 11:20 am",small business,1.97,7,bogo,papa john's pizza,restaurants,30% off all orders of $35 or more (pickup or delivery) ymmv,3815,-6
23,karthiks,"jun 27th, 2020 11:28 pm",_nan_,"jul 6th, 2020 11:05 am",home & garden,_nan_,31,60% ++,gap,apparel,"great gap sale: up to 60% off, extra 50% off markdowns, extra 10% off everything else",12864,19
24,katwittfan,"jul 2nd, 2020 3:12 pm","july 5, 2020","jul 6th, 2020 11:03 am",computers & electronics,$41.69,11,_nan_,bose canada,cell phones,apple iphone 11 64gb w/20gb data $84.25 + tax/month w/$190 bib **flash sale 4 days only** epp deal no buds,3611,-7
25,jenviea,"feb 19th, 2020 8:10 pm","september 11, 2020","jul 6th, 2020 10:55 am",entertainment,$69.99,68,$30 off,costco,groceries,kelloggs $5 grocery card on purchase of 2 family sized cereals (previously gas card),22904,16
26,davext,"jul 5th, 2020 12:30 pm",_nan_,"jul 6th, 2020 10:12 am",home & garden,33.89,16,$8 off,costco,groceries,redbull 24 x 250ml $33.89,3285,-4
27,ecgz88,"jul 3rd, 2020 2:02 am","june 15, 2020","jul 6th, 2020 10:10 am",entertainment,_nan_,3,_nan_,walmart,"books, music, movies, magazines",shutterfly photo books from $12.99 shipped and stack with unlimited free pages,2908,11
28,maxpayne77,"jul 6th, 2020 9:46 am","july 19, 2020","jul 6th, 2020 10:06 am",beauty & wellness,44.99,1,$15 off,costco,automotive,sanszo high performance waterless wash $44.99,1797,-3
29,harold_callahan,"jul 6th, 2020 8:47 am",_nan_,"jul 6th, 2020 9:57 am",home & garden,$26.99,5,40% off,amazon.ca,other,"zenith bathstyles tension pole shower caddy, satin nickel finish | 40% off | $26.99",1526,2
0,fayfayfay,"mar 23rd, 2020 5:49 pm",_nan_,"jul 6th, 2020 9:45 am",computers & electronics,149.97,424,40% off,factory direct,home theatre & audio,r1850db bookshelf speakers 40% off + other speakers and headphones,126336,104
1,arestel,"jul 3rd, 2020 5:51 pm","july 8, 2020","jul 6th, 2020 9:14 am",computers & electronics,374.99,11,$190.00,bose canada,home theatre & audio,$374.99 bose noise cancelling headphones 700 – refurbished,3914,1
2,ji_hyun_jun,"jun 28th, 2020 6:01 am","july 19, 2020","jul 6th, 2020 9:13 am",home & garden,_nan_,7,_nan_,princess auto,home improvement & tools,3 & 4 in. quick release c-clamps [$6.99 / 8.99] + fs over $25,4174,3
3,hoanboy,"jun 26th, 2020 10:03 am","july 13, 2020","jul 6th, 2020 9:12 am",home & garden,9.99,33,65%,princess auto,home improvement & tools,3 pc magnetic tool holder bar set $9.99,13221,44
4,marleaup,"jul 4th, 2020 9:50 am","august 16, 2020","jul 6th, 2020 8:53 am",apparel,$5,12,_nan_,thyme maternity,computers & electronics,"unlimited usenet for us$35/year, 500gb blocks for us$5, 6 months unlimited for us$18 @ usenetexpress independence day",3520,2
5,jg123,"jul 2nd, 2020 3:42 pm",_nan_,"jul 6th, 2020 2:09 am",financial services,55.99,56,_nan_,td first class visa infinite,beauty & wellness,manscaped deal for lawnmower 2.0 $55.99 all-in with code,17508,-37
6,kcdubs,"jul 5th, 2020 9:01 am","july 8, 2020","jul 6th, 2020 12:22 am",beauty & wellness,349,15,%70 off,real canadian superstore,home & garden,"ymmv-get $50 off when you redeem 40,000 or more points on kitchen prep and appliances",3482,1
7,haroldliang,"apr 22nd, 2020 6:43 pm","june 23, 2020","jul 5th, 2020 11:41 pm",computers & electronics,_nan_,170,_nan_,canadian tire,cell phones,samsung a51 and a71 $383.99 and $479.99 with spc card,54137,17
8,yangz587,"jul 5th, 2020 11:12 pm",_nan_,"jul 5th, 2020 11:22 pm",home & garden,112.5,1,_nan_,blizzard.com,apparel,"ultraboost shoes 20, 19 $112.5",3640,1
9,devenp097,"jul 5th, 2020 6:05 pm","december 1, 2020","jul 5th, 2020 10:40 pm",home & garden,159.99,5,_nan_,princess auto,home improvement & tools,bissell smartclean robot vacuum reg:$499.99 hot buy:$159.99,3999,3
10,sweety,"may 4th, 2020 9:00 am","august 31, 2020","jul 5th, 2020 10:16 pm",financial services,$28,93,11%,domino's pizza,banking & investing,2.8% interest offer - by invitation only (ymmv),24078,1
11,frankelele,"jul 5th, 2020 8:51 pm",_nan_,"jul 5th, 2020 10:06 pm",home & garden,180,3,55,costco,apparel,tnf gotham jacket iii (only l/xl/xxl/3xl) - $180,2581,0
12,isrdum,"jul 5th, 2020 11:46 am","july 31, 2020","jul 5th, 2020 8:54 pm",entertainment,_nan_,2,$24 off,amazon.ca,groceries,kellogg's corn flakes cereal 1220g -- 4.44$ (add-on),2616,11
13,peters582,"jul 5th, 2020 2:35 pm","july 6, 2020","jul 5th, 2020 7:54 pm",entertainment,35.99,2,10% off,today's shopping choice,"books, music, movies, magazines",zavvi.com 10 percent off sitewide,1459,-2
14,zekester,"jun 12th, 2020 12:57 pm","july 9, 2020","jul 5th, 2020 7:51 pm",automotive,14.99,37,70%,canadian tire,other,"maximum 1/2-in driveflex breaker bar, 24-in - $14.99",7978,16
15,peter10111,"jun 9th, 2020 6:28 pm",_nan_,"jul 5th, 2020 7:43 pm",home & garden,$50,15,47% off,walmart,computers & electronics,"jbl tune 600btnc $50 (in-store, ymmy)",10152,2
16,truenorthmoose,"jul 4th, 2020 9:03 pm","july 18, 2020","jul 5th, 2020 7:25 pm",apparel,$10.99,8,60% off,walmart,women's apparel,women’s maternity jeans select sizes (jordache brand) 0.02 cents! ymmv,3684,8
17,gsue88,"apr 17th, 2020 12:35 am","may 31, 2020","jul 5th, 2020 6:56 pm",home & garden,559,318,up to 50%,papa john's pizza,restaurants,"frontline and healthcare worker deals in vancouver, gta, on and canada",141971,90
18,dalolaw636222067445168000,"jul 5th, 2020 4:18 pm","july 6, 2020","jul 5th, 2020 6:52 pm",home & garden,174.49,2,50$ + 15%,petsmart,pets,"fluval canister filters (107, 307, 407, fx models)",1436,4
19,qpoqpo,"jul 5th, 2020 3:49 pm","august 3, 2020","jul 5th, 2020 6:25 pm",entertainment,34.99,9,_nan_,amazon.ca,computers & electronics,tp-link kasa 3 outlet smart power strip $34.99,3250,16
20,randomwordcombo,"jul 4th, 2020 10:08 am","august 5, 2020","jul 5th, 2020 5:30 pm",home & garden,50-60,19,reg: $65+,ikea,furniture,feiring king/queen bed frame and mathopen king headboard extra discount in store (ymmv),8613,15
21,canadianhummus,"jun 29th, 2020 10:49 am","june 4, 2020","jul 5th, 2020 5:23 pm",financial services,79.99,23,11,amazon.ca,computers & electronics,ultimate ears wonderboom 2 - concrete ($79.99),7961,6
22,andygps,"jun 30th, 2020 7:14 pm","september 11, 2020","jul 5th, 2020 4:36 pm",home & garden,19.88,23,44%,home depot,home improvement & tools,ryobi 18v one+ cordless full size glue gun (bare-tool) - $19.88,7452,15
23,essjayess,"jul 5th, 2020 3:30 pm",_nan_,"jul 5th, 2020 4:15 pm",beauty & wellness,$2.50,1,64% off,amazon.ca,beauty supplies & personal care,"freeman beauty mint + lemon clay mask, 175 ml, $2.50 (min order 2)",1218,3
24,matg8211,"jul 5th, 2020 12:28 pm",_nan_,"jul 5th, 2020 4:00 pm",home & garden,90$,8,_nan_,home depot,home improvement & tools,homedepot- ymmv- 199$ down to 90$ (amz p.m) - makita cordless 18v lxt leaf blower dub184z,2350,0
25,hitman82,"jun 21st, 2020 4:42 am","july 14, 2020","jul 5th, 2020 3:51 pm",entertainment,9.99,16,67% off,london drugs,"books, music, movies, magazines",[google play store] sonic the hedgehog (2020) 4k $9.99,4148,9
26,minimo07,"jun 26th, 2020 10:38 am","may 3, 2020","jul 5th, 2020 2:31 pm",beauty & wellness,4,42,81% off,dollarama,beauty supplies & personal care,neutrogena hydroboost 30 sunscreen $4 (shoppers selling $21.99) / ultrasheer face sunscreen spf 60 ymmv?,12146,24
27,hsharpreet,"jul 5th, 2020 12:42 am","may 3, 2020","jul 5th, 2020 1:25 pm",home & garden,6.99,17,- $9.00,microsoft store,computers & electronics,belkin universal home charger with micro usb chargesync cable - 4 ft (1.2 m) - $6.99,5963,8
28,tkl,"jun 27th, 2020 6:28 pm","june 24, 2020","jul 5th, 2020 1:20 pm",home & garden,6.99,1,- $9.00,loblaws,groceries,"hwy7/high tech loc only, clearance - sunspun 20kg all purpose flour, $ 6.99",1877,4
29,xkodx,"jun 29th, 2020 10:07 am",_nan_,"jul 5th, 2020 12:30 pm",home & garden,36.00,28,_nan_,dollarama,groceries,lysol spray in stock (case of 12),8752,-3
0,stevesays,"jul 4th, 2020 11:17 am","july 5, 2020","jul 5th, 2020 12:27 pm",computers & electronics,119.99,12,52% off,ebay.ca,home theatre & audio,130$ (52%) off bose solo 5 tv sound system at $119.99,4989,4
1,copperpond,"jul 5th, 2020 11:58 am","july 31, 2020","jul 5th, 2020 11:58 am",financial services,2.50% int,1,_nan_,cibc,credit cards,cibc visa aerogold offer - 3 extra miles per $1 spent online (ymmv),990,4
2,sprung,"jul 5th, 2020 11:25 am","august 3, 2020","jul 5th, 2020 11:33 am",sports & fitness,$3,1,30-40%,petsmart,equipment,hamilton - $3 for 3 months bike share. for people in need,953,1
3,shoppingguy,"jun 4th, 2020 12:09 pm","july 3, 2020","jul 5th, 2020 10:18 am",apparel,$19.99,28,80% off,the bay,home & garden,mikasa gianna 8-piece crystal wine glass set 80% off sale price $19.99,13044,18
4,chwhitecaps,"jul 5th, 2020 12:33 am","july 6, 2020","jul 5th, 2020 12:33 am",entertainment,$6.49,0,50$ + 15%,microsoft store,computers & electronics,ms store - multilingual translator (free),238,2
5,charles,"jun 25th, 2020 5:36 pm","august 2, 2020","jul 5th, 2020 12:15 am",beauty & wellness,31.99,22,10%,costco,groceries,costco.ca online only ethical bean coffee 2x900g $31.99,5566,9
6,drdoomsday,"jul 4th, 2020 2:49 pm","july 2, 2020","jul 4th, 2020 11:57 pm",small business,$34.99,4,$75 off,staples,computers & electronics,ooma telo home phone service device $99.99,2021,4
7,r_wong87,"jul 1st, 2020 9:44 pm","june 25, 2020","jul 4th, 2020 11:36 pm",small business,4.45,51,61% off,amazon.ca,office supplies,pentel p207 mechanical drafting pencil (2-pack) $4.45,15893,51
8,immad01,"jul 3rd, 2020 10:07 am","july 9, 2020","jul 4th, 2020 9:20 pm",home & garden,$9.99,10,55% off,canadian tire,home improvement & tools,"maximum 4.5-in thin cutting disc set, 20-pc for $9.99",3634,6
9,anarchaotic,"jul 2nd, 2020 4:41 pm","september 1, 2020","jul 4th, 2020 8:22 pm",computers & electronics,549.99,7,_nan_,steam,video games,oculus quest - $549 (no shipping or tax) - direct from oculus store,4509,10
10,dealfinder2453,"jun 11th, 2020 10:30 am","june 23, 2020","jul 4th, 2020 7:20 pm",home & garden,419.99,54,up to 60%,zwilling j.a. henckels,other,zwilling j.a.henckels anniversary sale,21369,6
11,klamchowder,"jun 16th, 2020 11:19 am","august 31, 2020","jul 4th, 2020 6:12 pm",financial services,$28,9,$20 credit,domino's pizza,groceries,amex: goodfood $20 credit on spend $80,2318,5
12,kenchau,"jul 3rd, 2020 8:33 pm","july 31, 2020","jul 4th, 2020 6:07 pm",home & garden,74,13,24%,home depot,home improvement & tools,ymmv ryobi 18v home starter kit - $74 or ryobi drill kit - $79,7059,10
13,sammyc,"jul 3rd, 2020 3:41 pm","july 8, 2020","jul 4th, 2020 5:59 pm",home & garden,3.99,9,75%,rona,home improvement & tools,paint roller refill 3 pack (richard e-volution brand) 3.99$ (75% off),3743,7
14,dfm74,"jul 4th, 2020 8:15 am",_nan_,"jul 4th, 2020 5:55 pm",beauty & wellness,9.00,11,31% off,amazon.ca,beauty supplies & personal care,proraso shaving soap with green tea and oat-ultra sensitive skin - $9,3262,14
15,chestnut,"jul 1st, 2020 12:42 am",_nan_,"jul 4th, 2020 5:29 pm",home & garden,349.99,31,_nan_,costco,home & garden,shun classic 6-piece block set with pull-through sharpener $349.99,9962,7
16,jimu,"jun 26th, 2020 10:03 am","july 4, 2020","jul 4th, 2020 5:27 pm",home & garden,10.98,43,27%,home depot,outdoors & patio,"charcoal: kingsford blue (kfb) briquettes - 16 lbs - was $ 14.98, on sale for $ 10.98, save $ 4 or 27%",8034,23
17,416vtyou,"jul 4th, 2020 2:56 pm","july 9, 2020","jul 4th, 2020 4:41 pm",automotive,_nan_,1,_nan_,canadian tire,other,"3m filtrete™ micro allergen filter mpr 1000, 20x20 dual pack ($19.99) (ymmw)",1786,1
18,coolzack,"jun 24th, 2020 10:31 am","august 2, 2020","jul 4th, 2020 4:28 pm",beauty & wellness,3.49,73,$35,costco,apparel,"costco deals june 29 - august 2, 2020 pics..",41726,84
19,majoram,"jun 20th, 2020 5:43 pm","november 30, 2020","jul 4th, 2020 4:13 pm",home & garden,19.98,174,17%,home depot,home improvement & tools,dewalt 28pc bit set with right angle attachment $19.98,46304,64
20,trevork,"jul 4th, 2020 3:42 pm","june 25, 2020","jul 4th, 2020 3:42 pm",beauty & wellness,$0.32,0,_nan_,real canadian superstore,groceries,rcss west - starbucks k-cups - $0.57 each ($5.74/10),1070,2
21,thesheldor,"jun 3rd, 2020 1:27 pm","august 31, 2020","jul 4th, 2020 3:41 pm",financial services,$28,8,48%,domino's pizza,credit cards,national bank mastercard cashback offer - new clients only,2500,-4
22,lyres1,"mar 29th, 2020 6:28 am","september 30, 2020","jul 4th, 2020 3:35 pm",financial services,_nan_,109,_nan_,scotiabank,banking & investing,$50 cashback for investing and maintaining $1000 balance for 60 days (gcr or his),27210,-1
23,westone,"jul 4th, 2020 1:54 pm",_nan_,"jul 4th, 2020 3:33 pm",beauty & wellness,3.97,5,27%,michaels,other,free spirit yarn - clearance $3.97 - michaels,1661,-1
24,ferny111,"jun 6th, 2020 2:58 pm","september 7, 2020","jul 4th, 2020 3:03 pm",restaurants,$1.00,250,50-70%,mcdonalds,fast food,summer drink days (starts june 29th),98819,97
25,sleepyguy,"jun 18th, 2020 4:35 pm",_nan_,"jul 4th, 2020 11:56 am",home & garden,86.98,37,_nan_,home depot,home improvement & tools,rigid 3/8 octane impact wrench kit (w/2.0ah + charger) for $86.98 ymmv b&m only,10704,4
26,dandroid,"jul 2nd, 2020 12:02 am","august 31, 2020","jul 4th, 2020 11:55 am",restaurants,50%off,35,$400,domino's pizza,restaurants,50% off domino's regular price pizza july 1st-aug 31st. (ymmv) guelph/kitchener /cambridge/mississauga /brampton,9485,17
27,usb2usb3,"jul 3rd, 2020 12:34 pm","july 9, 2020","jul 4th, 2020 11:10 am",computers & electronics,9.99,9,75%,london drugs,peripherals & accessories,skullcandy smokin buds 2 in-ear headphones $9.99 @ london drugs,2675,9
28,sam123,"jul 3rd, 2020 6:25 pm","july 9, 2020","jul 4th, 2020 11:02 am",home & garden,69.98,10,59%,canadian tire,home improvement & tools,"dewalt 10"" table saw blades 3 pk.",2776,-4
29,oilerfan4lyfe,"jul 2nd, 2020 4:28 pm","october 1, 2020","jul 4th, 2020 10:00 am",kids & babies,299.99,26,100.00,ebay.ca,baby needs,[various] graco 4ever all-in-one car seat $300 or less ymmv,5596,19
0,mikea,"jul 3rd, 2020 8:57 am","june 29, 2020","jul 4th, 2020 9:17 am",home & garden,1199.99,35,$400,best buy,appliances,lg 30 inch 21.8 cu.ft french door fridge -1199.99 + $80 delivery,6320,0
1,rrabbit10,"jul 3rd, 2020 7:08 pm","june 25, 2020","jul 4th, 2020 9:12 am",beauty & wellness,1,9,$23 off,real canadian superstore,groceries,unico solid light tuna 198g 10 for $10,2760,8
2,alanbrenton,"jul 1st, 2020 8:21 am","july 12, 2020","jul 4th, 2020 8:25 am",home & garden,$60,17,14% off,amazon.ca,entertainment,canada is awesome: a little book about a big country - free audible audiobook,8123,98
3,lemon07r,"jun 17th, 2020 10:11 am","june 30, 2020","jul 4th, 2020 7:52 am",computers & electronics,$786.59+,33,33.4,lenovo canada,computers & tablets/ereaders,"current best ryzen 4500u/4700u envy x360/flex 5 14 deals (starting from $786.59, ymmv)",14729,48
4,neilio,"jul 4th, 2020 7:18 am",_nan_,"jul 4th, 2020 7:18 am",computers & electronics,219.99,0,$40 off,amazon.ca,home theatre & audio,echo studio: $219.99 + 1% rakuten cash back,1316,2
5,goininhard,"jun 9th, 2020 10:22 am",_nan_,"jul 4th, 2020 7:07 am",computers & electronics,_nan_,15,_nan_,virgin mobile,cell phones,[virgin] 10gb/$15m loyalty upgrade.. current plan is 12gb/$65m,6610,-1
6,superpaulette,"jul 3rd, 2020 8:18 am","july 12, 2020","jul 4th, 2020 3:05 am",home & garden,50$,5,35% off,amazon.ca,kids & babies,rockit portable baby rocker 50$,3247,1
7,immad01,"jul 3rd, 2020 10:58 pm","july 19, 2020","jul 4th, 2020 12:30 am",automotive,$49.99,2,$15.00,princess auto,home & garden,4-1/2 qt. cast-iron dutch oven for $49.99,2170,1
8,immad01,"jul 1st, 2020 10:58 pm","january 1, 2021","jul 4th, 2020 12:18 am",home & garden,$15.98,4,_nan_,walmart,computers & electronics,emtec cl10 u3 64 gb microsd or emtec cl10 u1 64 gb microsdxc + adapter for $15.98,2723,-1
9,bbwt14,"jul 1st, 2020 7:46 am","july 8, 2020","jul 4th, 2020 12:06 am",home & garden,18.67,32,40% off,home hardware,home improvement & tools,"structural screws, 40% off, various sizes",7505,7
10,frugalcanuck,"may 20th, 2020 6:24 pm","june 15, 2020","jul 3rd, 2020 11:57 pm",computers & electronics,8.19,85,34%,sport chek,telecom,namecheap .com tld domain registration $8.19 cdn,13155,8
11,2riskit,"jun 10th, 2020 11:10 am","july 9, 2020","jul 3rd, 2020 11:18 pm",home & garden,$89.99,53,40%,canadian tire,home services & repairs,rust-oleum ultimate driveway sealer $89.99 (40% off),17030,7
12,immad01,"jun 22nd, 2020 2:41 pm","july 5, 2020","jul 3rd, 2020 10:54 pm",home & garden,$19.99,5,80% off,princess auto,home improvement & tools,power fist 1/2 in. dr swivel drive ratchet for $19.99,2452,1
13,linktothepast,"jul 3rd, 2020 10:19 pm","july 5, 2020","jul 3rd, 2020 10:19 pm",home & garden,$239.99,0,$190.00,bose canada,computers & electronics,bose bass module 500 – refurbished $239.99,1987,2
14,four1six,"apr 10th, 2020 6:39 pm","august 31, 2020","jul 3rd, 2020 9:46 pm",home & garden,9.79,67,bogo,papa john's pizza,restaurants,rally for your restaurants - 10$ bonus for every 25$ gift card purchased,26135,35
15,axiguy,"jun 17th, 2020 5:18 pm","june 30, 2020","jul 3rd, 2020 9:44 pm",travel,540,197,50% off,air canada,flights,get 50% back on aeroplan flights (ac flights to us/canada),36447,17
16,jimmyzaas,"jun 25th, 2020 12:11 am","july 9, 2020","jul 3rd, 2020 9:32 pm",automotive,35.99,15,40%,canadian tire,other,"motomaster heavy duty tire dolly & creeper, 300-lb - 35.99",5610,7
17,aasoror,"feb 16th, 2018 1:20 pm","may 3, 2020","jul 3rd, 2020 9:10 pm",computers & electronics,$7.99,631,$27.00,steam,video games,rift/pc vr games sale and daily deals,260895,37
18,majoram,"jun 5th, 2020 9:42 pm","june 30, 2020","jul 3rd, 2020 8:29 pm",automotive,7.49,37,50%,napa auto parts,auto parts & accessories,sea foam motor treatment $7.49,9342,23
19,ohmer,"jun 30th, 2020 7:43 pm","july 2, 2020","jul 3rd, 2020 7:19 pm",home & garden,728.99,7,_nan_,dell,appliances,save on taxes - some exclusions apply,2774,1
20,blubbs,"jul 3rd, 2020 10:17 am","july 22, 2020","jul 3rd, 2020 7:19 pm",computers & electronics,728.99,45,$400,dell,peripherals & accessories,"dell u3415w 34"" ips ultrawide 3440x1440 $728.99",5734,-8
21,torontodragon,"jul 2nd, 2020 10:02 pm","july 8, 2020","jul 3rd, 2020 7:13 pm",home & garden,$11.99,18,up to $150,lowe's,outdoors & patio,miracle-gro miracle-gro all purpose food (24-8-16) $11.99 pm home depot,4204,-2
22,curiosity,"jul 3rd, 2020 2:46 pm",_nan_,"jul 3rd, 2020 7:07 pm",automotive,$4,5,_nan_,dollarama,home & garden,"sharper image 8"" ceramic frypan $4.00",2887,9
23,asbraich,"jun 29th, 2020 3:29 pm","september 7, 2020","jul 3rd, 2020 6:37 pm",travel,1899,47,55%,travelzoo,hotels,saii lagoon maldives - 5 star hilton - 7 nights from $1899 for two people,10298,7
24,2riskit,"jul 3rd, 2020 3:41 pm","july 21, 2020","jul 3rd, 2020 6:36 pm",automotive,$4.99,11,75%,giant tiger,groceries,butcher's selection stampede ribs 680 g $4.99 (limit of 4),1535,2
